Calle 1352;580837;686057;548014;322659;143991;804642;110993;270819;312256
Calle 1353;590604;674572;565934;324082;146371;810070;114577;265626;315382
Calle 1354;570397;685151;552601;322636;144701;813219;112146;265299;313719
Calle 1355;591141;680493;559059;320238;146137;813207;111226;270437;306486
Calle 1356;589066;681375;553093;318866;140648;806746;110215;265599;309660
Calle 1357;593636;674251;547298;320120;140463;806654;113092;268053;319849
Calle 1358;576236;673923;556764;327337;143816;802525;113636;268179;313551
Calle 1359;576270;677500;533446;329968;143595;796821;110217;270549;320167
Calle 1360;591563;664352;560050;324489;145841;799525;110643;269514;314158
Calle 1361;576460;670062;552705;323858;140077;818134;113841;266486;310698
Calle 1362;576565;684713;549639;328270;148182;798481;113966;265057;311734
Calle 1363;584169;683782;540222;319278;145325;815844;113051;263748;316875
Calle 1364;588230;679743;545730;318761;145895;798148;113242;262824;319436
Calle 1365;589442;667708;568272;321031;143085;814718;111836;271409;323777
Calle 1366;592407;680256;539168;313481;144579;802295;110539;267798;313840
Calle 1367;579311;675311;551667;322672;141623;824613;113919;261394;317409
Calle 1368;586657;666883;547839;328882;146349;818188;111275;267513;313548
Calle 1369;585832;676713;564263;326618;144252;812313;112490;260911;314773
Calle 1370;579036;686752;548096;326117;143660;826185;114261;271862;313457
Calle 1371;586277;668537;535022;320058;142041;804142;113042;272519;309500
Calle 1372;587367;681001;553353;328828;143936;819865;112305;265388;316264
Calle 1373;577903;674261;549924;325838;143673;817887;112354;265199;315959
Calle 1374;583137;672986;560964;327018;145762;804406;111386;258443;314624
Calle 1375;587796;699464;555229;324794;144096;807647;111198;269484;315031
Calle 1376;581063;701566;553240;321735;143037;831211;112812;269673;315497
Calle 1377;585938;685435;553159;327038;147165;815796;112907;268797;313133
Calle 1378;575079;676008;552162;324765;144355;815849;111306;264411;312549
Calle 1379;582813;684434;551011;325505;142687;808984;112652;271814;315973
Calle 1380;587687;680714;549370;314919;145690;824369;111241;265069;316076
Calle 1381;596673;676390;555953;321727;141856;803911;111878;268924;308512
Calle 1382;592132;693126;548682;318430;145080;823480;112341;264886;312254
Calle 1383;577129;682723;550517;325408;141352;818496;111366;267194;318846
Calle 1384;571909;686490;555065;318757;143151;821818;111916;264411;315433
Calle 1385;587244;665944;552550;328726;143041;798296;110870;275706;318154
Calle 1386;588545;686953;544793;317970;142690;836274;110862;259524;316335
Calle 1387;596022;677929;548596;319784;145525;820344;112978;268609;317484
Calle 1388;592042;679164;548443;315226;145761;815193;112038;261097;322562
Calle 1389;587050;682166;545866;316567;142215;829537;110835;273601;313611
Calle 1390;586804;676709;556040;327133;144756;799910;112638;267053;313477
Calle 1391;581239;682014;553986;321143;143774;812160;111553;265615;310722
Calle 1392;583361;680771;551201;328359;143899;827192;110894;265802;305789
Calle 1393;590789;677605;546315;321199;145603;806519;113895;271819;311951
Calle 1394;583908;657570;563023;316274;147916;807425;113344;272880;317073
Calle 1395;592023;689823;550538;318082;141335;807139;114821;262794;314232
Calle 1396;592672;680403;557661;320015;141352;831278;111770;261771;313108
Calle 1397;559415;694682;537581;322287;143674;826720;112192;265317;317932
Calle 1398;585254;676693;543649;322952;142952;819635;112062;268441;309588
Calle 1399;584498;686564;555721;328166;145544;813877;112026;266984;318265
Calle 1400;589817;686741;552397;328056;142422;811962;113111;268042;315908
Calle 1401;583580;678985;546990;320326;141990;815013;113913;267066;317923
Calle 1402;594714;680314;548476;328466;145101;813809;111933;268219;320068
Calle 1403;583901;700876;544281;322537;145395;803485;113900;265963;314398
Calle 1404;589535;671799;547644;322619;145633;819062;113694;267075;324533
Calle 1405;583411;674319;550344;327624;146615;803189;111805;267024;316435
Calle 1406;584141;681272;564483;324613;144726;802463;113809;271891;309061
Calle 1407;582670;687096;547591;317583;145307;811483;111025;273830;314366
Calle 1408;573388;684798;557834;321181;144132;797552;113135;273899;314451
Calle 1409;581360;682561;555806;324823;140377;823854;110888;269845;320722
Calle 1410;569518;687046;562399;321454;145183;797742;113131;267406;318555
Calle 1411;567295;667008;545373;323847;144768;819050;113447;267408;311725
Calle 1412;577357;673396;548037;325054;143518;819550;113497;265473;315316
Calle 1413;580250;684215;553649;326068;140696;825467;112787;267334;318054
Calle 1414;580890;689661;553494;329769;145685;795195;112799;266566;309562
Calle 1415;578620;675895;553444;326278;144258;828666;111425;266565;313834
Calle 1416;588664;682876;546662;317685;144405;801436;111546;267049;317122
Calle 1417;583709;682018;552506;321871;141531;811099;112314;268110;307234
Calle 1418;584166;692418;553471;326533;142784;806154;113254;269061;319106
Calle 1419;582361;676785;557278;323868;143727;819429;113454;260240;320749
Calle 1420;593888;684649;549585;326069;142288;795712;111035;272182;317633
Calle 1421;591643;671481;554298;320956;141677;834164;112393;265154;314685
Calle 1422;573329;684309;569026;322783;142856;814673;112014;267524;311145
Calle 1423;596059;690349;553647;319053;146462;809542;112501;270325;317897
Calle 1424;575226;678591;546298;326815;144181;808887;110310;273013;312209
Calle 1425;582756;692802;542894;325937;142033;816289;113519;266381;323512
Calle 1426;576961;689333;545559;317877;142131;812949;111334;266302;315044
Calle 1427;592649;664671;544682;317615;142470;814038;112159;267971;316268
Calle 1428;596311;674456;549680;317557;144899;826449;111737;267382;309618
Calle 1429;582319;691425;561832;323552;141616;803960;110001;271417;315125
Calle 1430;583172;674541;557308;324924;141829;802265;113445;265198;312932
Calle 1431;587175;690803;547263;330052;141139;814728;114250;266069;319377
Calle 1432;573036;672792;558386;317656;144537;800645;111404;269658;317107
Calle 1433;579029;684530;549549;321984;142323;818186;112920;268298;308778
Calle 1434;581183;676519;544727;323410;144008;827803;110028;267666;317390
Calle 1435;584226;663156;562923;323783;144523;807501;111017;265234;314149
Calle 1436;591242;676369;554183;321600;146779;808700;110297;267969;317356
Calle 1437;579017;663367;554224;323495;146352;815122;113594;268711;314751
Calle 1438;586538;665506;556163;325311;142154;816433;112968;268383;312859
Calle 1439;579954;680262;545528;317917;145930;833038;114254;265144;314306
Calle 1440;597164;673068;559104;322053;145029;814150;108478;271663;314255
Calle 1441;580802;669131;555817;320409;143511;822675;114061;268727;316071
Calle 1442;592144;678325;560962;327640;142913;815324;111764;265979;318695
Calle 1443;575525;679837;552034;332526;145985;833233;112610;272273;320981
Calle 1444;585589;677178;551473;320857;144299;797892;112899;270511;314417
Calle 1445;579315;670883;546401;323348;145612;809029;109924;271420;317848
Calle 1446;578801;675855;560818;321896;146020;805066;110721;273810;311053
Calle 1447;571519;670186;552327;319412;143349;815267;112971;271987;316235
Calle 1448;583282;698564;547282;325172;147172;797590;111552;266211;320226
Calle 1449;571433;693051;559723;318332;143822;801769;112298;268795;316313
Calle 1450;575597;676090;552330;330249;145270;812807;113558;269630;309539
Calle 1451;567286;677694;553611;318852;142774;802586;112904;272658;311916
Calle 1452;587429;683013;544737;325350;141930;806060;111939;268158;312702
Calle 1453;579084;675296;549001;321284;143693;802721;112152;267935;322792
Calle 1454;581446;670723;557707;324390;145289;806799;114390;265685;312798
Calle 1455;582680;668405;543636;322453;143176;818368;112942;262769;317311
Calle 1456;586869;673010;547775;317861;143389;819981;113953;275386;314276
Calle 1457;571657;687497;559151;327752;145232;818998;114006;271454;311365
Calle 1458;589902;689319;546909;325061;142681;822504;110881;266393;313524
Calle 1459;585485;678222;549402;324509;144211;804096;110401;270172;314985
Calle 1460;590198;679447;545223;313899;144555;809158;111012;267441;314861
Calle 1461;591982;688647;551956;318411;144112;820379;112213;262718;311547
Calle 1462;594472;673709;547380;320597;142876;818976;113051;264386;314328
Calle 1463;597098;672494;557097;319624;144190;806092;113420;266672;314762
Calle 1464;590950;690169;566255;324426;140552;815437;112312;269863;310540
Calle 1465;595209;689610;548982;322711;144097;798886;113879;266993;310084
Calle 1466;573676;660455;555312;318697;143939;816504;110499;267056;311153
Calle 1467;592674;672762;548099;317826;142173;812907;112782;263413;313375
Calle 1468;574262;683864;552607;328969;143797;822376;112459;267238;316151
Calle 1469;588409;661296;558928;318148;143578;801253;114091;264186;319060
Calle 1470;585431;678584;554392;327439;143415;808801;112741;267717;312034
Calle 1471;592766;680114;558826;323774;145119;821315;109802;272099;320195
Calle 1472;581129;680280;554880;324147;142624;817335;109335;263975;319644
Calle 1473;569410;669152;550395;325638;145396;815861;113867;269409;314889
Calle 1474;581862;677362;550604;319905;144496;829304;111438;266475;317780
Calle 1475;575421;671396;547822;315632;143618;821879;113058;269465;314336
Calle 1476;586116;680890;556879;323410;142135;806065;112482;267739;314212
Calle 1477;596365;676215;552845;319290;142023;826174;114491;267121;318421
Calle 1478;582290;686875;552861;321663;142200;822822;112373;270927;319456
Calle 1479;598781;679777;553825;327760;144251;799494;112096;270500;309476
Calle 1480;584114;693501;555977;325513;146491;806533;114567;266441;319518
Calle 1481;585279;672959;543712;319676;142664;827508;112441;268278;317196
Calle 1482;580468;676231;548518;319897;143504;800495;112709;265592;320086
Calle 1483;599190;675663;556306;319748;147683;815589;113251;269252;307463
Calle 1484;571074;667134;546481;330786;142173;804470;112811;268620;312782
Calle 1485;582107;680735;559583;317571;143930;822239;114338;267793;308142
Calle 1486;578411;675482;554236;324280;147592;806554;111055;273204;313028
Calle 1487;577595;672554;547155;319060;142690;819256;112337;265430;314215
Calle 1488;581774;684292;553521;320151;141323;822128;114657;270282;309569
Calle 1489;590494;693345;543127;326926;143777;810904;112006;270039;319998
Calle 1490;589237;676250;555562;317771;143912;828081;112232;263563;317667
Calle 1491;591777;670747;555068;317565;146533;815731;114905;273698;313368
Calle 1492;585383;673350;553075;326920;142966;814620;112331;270638;314577
Calle 1493;593699;684453;556123;321776;145526;805202;112752;271147;315163
Calle 1494;590743;688371;543969;322982;145960;797725;111945;268509;311921
Calle 1495;592651;681230;555756;321345;145529;820649;111607;275053;318347
Calle 1496;583763;691016;546196;327282;144119;833040;111412;270153;320398
Calle 1497;578005;689536;542561;320396;144445;831233;112419;268855;318017
Calle 1498;579606;688508;551784;321697;143495;815301;113214;267870;317415
Calle 1499;595116;680934;551313;325143;143754;827502;109630;270434;312212
Calle 1500;585875;693356;546911;317987;143570;808033;112980;271267;322630
Calle 1501;586942;690932;556410;318874;141645;799810;113568;267669;315739
Calle 1502;599475;680254;554227;327099;146005;807840;111306;266663;319395
Calle 1503;599598;675466;566866;325048;144919;822785;114092;269534;307970
Calle 1504;585746;671018;548601;320704;143344;800097;111365;266147;314672
Calle 1505;579239;687738;546773;314383;144153;799227;112266;267604;316778
Calle 1506;585904;676853;548911;326676;146473;825524;111408;266979;311416
Calle 1507;583863;681883;553753;324346;142661;834076;113452;268545;315492
Calle 1508;582791;666808;540423;318617;144221;804609;112542;264295;317031
Calle 1509;582406;680935;551482;321725;142282;825822;109615;271094;321783
Calle 1510;604034;682550;556815;322547;143910;814487;112448;262438;311134
Calle 1511;591581;667979;544481;319420;144050;810680;113594;264166;316918
Calle 1512;584265;690127;570543;320273;145772;799645;114602;261774;313125
Calle 1513;594600;677722;546588;321434;144782;837112;114268;265775;315581
Calle 1514;591958;701356;557408;315297;145111;813295;111840;270847;312854
Calle 1515;587035;682148;555154;324159;143988;799148;109593;274034;317667
Calle 1516;569422;672682;559434;333893;143882;815972;113867;265689;321070
Calle 1517;588249;677999;562371;327284;143884;807758;113252;269625;315291
Calle 1518;587039;687403;554625;319790;143407;807959;113244;266311;316365
Calle 1519;582018;678965;552611;315462;144868;809238;112720;268132;313146
Calle 1520;588178;685797;549126;321429;144071;816601;112866;271112;315921
Calle 1521;587218;677979;560282;322014;146193;819005;111423;268332;310585
Calle 1522;587027;690392;550385;323939;144223;837802;111665;272492;324882
Calle 1523;589197;678264;549249;328847;145985;813809;112902;268971;313815
Calle 1524;578672;675482;547906;322367;144999;818121;111078;266950;308787
Calle 1525;579822;678611;560490;316186;144234;815193;111375;265764;315489
Calle 1526;578362;700684;541766;314288;142762;803990;112220;269411;314572
Calle 1527;580576;676942;542140;319593;143695;813257;112461;265361;316632
Calle 1528;590734;678995;545545;324788;143596;808763;114462;265839;325037
Calle 1529;591530;664302;550142;325785;144587;814634;112204;267687;323703
Calle 1530;579740;682526;560778;322596;143800;807058;114363;265958;320353
Calle 1531;580533;682496;545627;323154;143029;833036;113045;259022;319150
Calle 1532;589079;677705;546640;324529;146168;826985;111592;264999;313465
Calle 1533;584006;673852;545285;323351;141714;808762;111585;268333;309628
Calle 1534;596211;682545;546547;322070;144259;809185;112857;268260;308821
Calle 1535;581529;667200;548696;325497;143452;809237;108974;266044;313918
Calle 1536;588186;683866;567919;323713;145528;812268;110313;265591;308016
Calle 1537;576777;664449;559274;318043;142562;816657;111209;267340;315354
Calle 1538;576912;676652;548872;328553;143203;792279;113334;269218;320422
Calle 1539;588585;682842;557302;324819;146777;814224;111444;269265;315316
Calle 1540;582058;680967;553665;320776;143976;816430;108591;268192;319622
Calle 1541;583195;663877;548641;324275;142750;812735;112473;271583;319551
Calle 1542;579627;681048;554549;318897;144247;825277;110709;265963;316111
Calle 1543;587120;687441;556210;321846;143753;825389;113071;269582;316006
Calle 1544;582412;693361;553832;320726;144383;828716;112547;264296;311749
Calle 1545;580770;673978;573766;318042;139841;816258;112832;268569;312030
Calle 1546;583519;679604;545146;322473;142939;819639;112457;263689;312990
Calle 1547;579969;688177;565256;327583;145071;808931;114740;271047;316976
Calle 1548;589670;668815;544477;321884;143230;819102;111489;265150;323499
Calle 1549;575456;680458;559670;324191;145745;805573;111721;268606;314990
Calle 1550;575972;677402;558127;325613;148076;821288;112016;267390;308737
Calle 1551;589924;688190;555995;316982;143398;809954;114134;261618;316118
Calle 1552;573149;670511;539902;326092;144060;822460;110877;271918;316056
Calle 1553;588603;673410;538057;322622;143038;816911;111724;263328;309826
Calle 1554;596130;674879;545632;321827;141273;825522;110054;266900;313384
Calle 1555;575868;668722;561633;318134;145905;790692;109945;273189;310754
Calle 1556;575278;679408;554688;315395;146845;815315;113928;265174;321315
Calle 1557;578091;676042;553535;318265;147145;818131;112983;269268;309395
Calle 1558;589976;687011;543738;324088;142314;813545;112000;265223;310662
Calle 1559;592361;665244;553268;320880;146308;803385;112031;270008;311035
Calle 1560;589010;682202;563377;327256;149059;820190;111997;265491;322201
Calle 1561;586553;685163;550453;324361;145077;800179;111804;266271;305438
Calle 1562;572214;676188;553965;318961;142772;822092;111552;270623;314797
Calle 1563;586053;679775;548736;322271;146024;823021;112813;269284;319903
Calle 1564;587272;666396;548947;317989;143483;809120;113902;272959;318291
Calle 1565;582988;669167;557169;321497;142661;826355;110713;270340;320227
Calle 1566;590908;675854;548068;317294;145791;817575;111650;269623;310235
Calle 1567;587115;689401;554244;335040;146231;823152;113236;271781;316666
Calle 1568;586982;681443;550419;325248;144954;802498;114969;265115;315129
Calle 1569;597639;684280;563335;324291;143557;829122;110866;269288;315791
Calle 1570;576043;681350;549787;321742;141842;808260;111792;264676;306042
Calle 1571;587758;688987;544194;325599;141393;823100;111272;268417;316001
Calle 1572;594725;682047;563869;319895;144058;815892;114206;271575;307595
Calle 1573;587908;671845;553490;323280;144356;807896;114238;269312;313683
Calle 1574;581782;682069;547353;319021;146673;816019;112887;266969;323253
Calle 1575;590902;668139;551745;319941;143666;810785;114883;264363;316934
Calle 1576;587937;683196;553036;323496;143978;807966;112551;268366;312429
Calle 1577;589826;682156;557337;324939;147002;795633;113509;266822;312436
Calle 1578;582606;670282;567357;315189;145777;806404;111192;274657;311581
Calle 1579;570153;675794;553103;324377;142839;829371;113264;267404;313947
Calle 1580;590543;671330;557448;320942;145363;805100;112651;263056;318142
Calle 1581;581958;680612;554824;324522;144875;797001;110331;264562;312374
Calle 1582;575506;675738;555889;319477;145082;803946;112507;268951;315563
Calle 1583;578982;670592;550802;320463;144469;805878;111967;267876;317497
Calle 1584;583391;686142;562262;321118;140579;806421;111271;272220;313884
Calle 1585;576238;659766;535713;318017;143845;809540;115621;260748;313066
Calle 1586;585127;685134;540554;326446;143288;807952;113259;267708;314930
Calle 1587;586263;676014;553686;320204;144885;816503;111975;267288;317738
Calle 1588;573538;687811;547325;319525;141361;816696;110321;264981;319529
Calle 1589;601370;675538;556708;324596;146345;797812;113840;265931;314072
Calle 1590;584939;676622;548088;322750;140534;818741;112728;270560;309944
Calle 1591;582787;682260;562936;316089;145020;833182;112006;267432;312492
Calle 1592;582479;691978;546720;323326;141434;816225;111927;265523;313478
Calle 1593;580578;677795;547274;323387;145422;819908;112305;269915;313925
Calle 1594;592990;669441;571586;322840;142129;820557;109930;269774;319126
Calle 1595;582586;669399;556644;321540;146597;819754;112256;273016;313658
Calle 1596;580978;679700;542025;320745;144336;819938;112038;272138;322275
Calle 1597;576257;678083;548856;323143;142202;804844;112160;266057;311239
Calle 1598;581008;666197;547126;320341;144355;820466;111797;267873;317277
Calle 1599;578566;671388;563837;325470;140709;823294;111782;263632;318469
Calle 1600;584029;660931;546909;323608;144631;831439;114130;268188;313611
Calle 1601;573721;681054;553360;319599;141516;803229;109780;272339;314513
Calle 1602;589979;687339;558968;323940;145401;818060;110439;264748;311571
Calle 1603;588721;669220;551827;322500;144252;812638;108870;262549;329009
Calle 1604;579775;666440;550203;325742;143703;815349;112451;271395;314190
Calle 1605;584294;662582;544606;317433;146182;821096;113859;265202;315804
Calle 1606;595746;693120;550775;321955;141028;807515;114363;269851;317967
Calle 1607;583266;690045;551175;322862;143520;802723;110754;268823;311712
Calle 1608;597126;677912;538270;310200;145983;834708;112518;263302;316697
Calle 1609;576637;667325;548103;318662;143911;813261;112605;267373;311141
Calle 1610;586909;684824;554024;319971;143180;819910;109159;266807;310155
Calle 1611;590967;678571;557146;321840;140479;819146;113103;268966;316438
Calle 1612;592230;672047;545708;327567;141568;815411;113542;266791;317184
Calle 1613;578746;684862;550803;328774;143846;807436;113645;264757;317599
Calle 1614;580508;662702;564116;321159;145340;796373;110927;269748;313780
Calle 1615;573552;676365;553546;324913;142605;833877;112354;265137;318563
Calle 1616;591466;674176;547271;325339;143658;798668;111754;266190;315822
Calle 1617;585918;680851;560089;320183;141777;807747;113231;266297;318152
Calle 1618;582337;673531;551528;323156;145294;833635;111191;273112;316030
Calle 1619;582504;667397;543460;322791;142814;818307;111922;264209;310477
Calle 1620;582155;684830;550459;317952;143518;810884;112818;264952;313468
Calle 1621;570315;675165;549881;325497;142059;819913;113176;268125;318500
Calle 1622;581990;685851;560875;322088;144490;819956;111920;268162;307789
Calle 1623;586439;679670;555333;323134;146368;830303;114304;264032;310356
Calle 1624;584182;686207;553850;321312;144468;827537;112330;270088;322174
Calle 1625;581422;671930;553392;321528;141960;816052;112658;266256;313245
Calle 1626;594699;684162;544912;319766;142896;811819;110923;271382;310648
Calle 1627;579891;689142;545426;326783;143792;812323;114453;264646;312332
Calle 1628;589694;691527;559557;322977;143640;817390;112028;263422;312357
Calle 1629;590545;683757;547741;323184;142288;822384;110013;261797;316904
Calle 1630;592600;678852;567529;318746;145056;805169;110960;263950;311469
Calle 1631;595654;696103;553923;325042;142904;831352;112871;262010;319394
Calle 1632;584722;674564;558652;324812;141535;837876;111449;267870;318094
Calle 1633;577569;663916;538856;319509;144301;813927;110184;273190;312643
Calle 1634;587752;670064;552087;322204;141636;813257;112047;265389;313516
Calle 1635;579542;675929;553010;324880;143912;827901;112333;271517;314389
Calle 1636;575707;688769;556445;325269;142708;828185;112408;273524;315517
Calle 1637;596228;669773;551685;326481;140699;822282;112460;268442;318068
Calle 1638;582118;688797;567142;317351;147441;820431;114425;267200;313543
Calle 1639;596574;680151;560836;323471;144936;812400;111735;266073;319516
Calle 1640;587085;670335;551560;323410;143395;818827;112413;269064;311701
Calle 1641;586890;684763;550932;320988;144530;829244;112915;269961;312592
Calle 1642;571684;679479;545857;318168;145663;813938;111536;263863;311424
Calle 1643;581208;661637;546679;320509;145080;815976;111043;265482;310998
Calle 1644;584774;676744;558575;330112;143765;816287;111374;264828;314541
Calle 1645;585180;683771;549841;323100;141595;821885;111435;264062;314923
Calle 1646;575289;702661;543822;323238;141260;810263;113714;266291;316831
Calle 1647;587519;679287;554376;317008;143907;813426;110943;271178;314435
Calle 1648;589302;672024;555524;323409;144957;794473;110519;267433;313303
Calle 1649;598077;688954;555328;320115;143742;821439;112070;272994;315920
Calle 1650;583316;662131;555180;317104;144998;818234;112739;264437;312294
Calle 1651;581445;685068;553227;322885;143457;808701;113136;263837;320578
Calle 1652;585833;679315;562955;317702;144481;806062;109900;266220;312309
Calle 1653;591814;678802;555651;325128;145785;819990;110074;263127;314983
Calle 1654;582174;689346;559372;321703;145423;834601;112599;266296;317094
Calle 1655;594160;685575;550753;322800;144830;811989;112504;266161;313667
Calle 1656;595443;668001;535662;326530;145554;817228;112958;264694;318225
Calle 1657;585828;672211;563859;324236;145284;815413;111209;267934;311571
Calle 1658;576128;664142;558858;309274;144232;809155;111312;272639;307347
Calle 1659;579198;685781;545869;319035;140241;823717;110614;269795;321314
Calle 1660;583386;673842;552066;317052;144715;822871;110718;274517;319109
Calle 1661;573510;683040;555048;323193;143878;834271;111388;268218;310349
Calle 1662;569724;693877;557733;323789;144926;809193;112397;264846;317557
Calle 1663;583840;679216;546706;326981;143129;810665;113274;264723;307838
Calle 1664;592686;674341;552247;321124;142489;805631;111318;265141;322518
Calle 1665;582039;677126;551391;320497;143948;818403;113237;265553;313518
Calle 1666;583202;681173;548679;325175;142894;797183;112071;268040;319002
Calle 1667;572180;685050;549582;320458;146476;825799;113407;267829;313396
Calle 1668;582676;683693;559152;326448;146952;814734;111906;266904;313739
Calle 1669;593618;691979;549861;319756;141090;814073;113969;266064;308196
Calle 1670;562802;666802;547436;326151;144366;798795;112822;269925;307956
Calle 1671;607042;685992;546739;319678;144774;838789;111919;265647;314855
Calle 1672;583220;683943;555291;324092;142744;820236;111463;260894;314829
Calle 1673;597111;688305;556328;317848;144948;799725;114224;267521;323051
Calle 1674;580503;673056;560868;323986;144925;831096;110840;269018;311565
Calle 1675;593245;696071;550223;320147;143045;826844;114689;264295;311247
Calle 1676;573727;688127;554156;320441;144580;794217;111289;269811;311125
Calle 1677;594056;675691;554040;326482;143703;808503;112363;266675;321360
Calle 1678;591318;689562;549493;323234;144482;805851;112110;265570;314084
Calle 1679;580557;687617;548624;324362;143509;806302;113715;264623;309412
Calle 1680;583856;675000;537677;323338;143560;816321;113538;270950;309939
Calle 1681;604099;679496;556161;324446;144123;805749;109367;269968;312954
Calle 1682;594595;683782;540303;321281;145018;811268;111682;264798;311739
Calle 1683;588217;677722;551105;319463;143922;816059;113511;264661;311233
Calle 1684;579263;675345;556030;325264;142336;815968;111714;267382;319968
Calle 1685;580274;676540;559657;320139;140214;806174;110988;272014;315948
Calle 1686;570951;670341;556976;326364;143945;814929;112395;267606;310446
Calle 1687;585203;685299;553073;324068;143281;797539;111737;273395;319247
Calle 1688;595040;679029;555116;322446;140202;814870;112141;262259;321566
Calle 1689;583111;682604;549225;319225;142445;801831;112851;271222;315888
Calle 1690;590000;680904;561142;326031;144865;823419;112218;265635;318114
Calle 1691;581382;669249;551654;321608;141494;807140;113668;261783;316761
Calle 1692;584891;666539;551026;318797;144700;804667;111240;267611;314553
Calle 1693;587294;687525;556725;328036;142225;817620;112348;270162;321376
Calle 1694;586344;690379;547021;325625;146900;813576;113790;265789;320516
Calle 1695;574093;667248;562784;326218;146342;813205;113795;265059;316872
Calle 1696;582336;678351;548051;318599;144407;819522;112777;269909;317617
Calle 1697;587096;669990;555928;323998;144164;805293;112677;269216;310683
Calle 1698;592790;686103;545148;327474;144412;805173;112374;268423;312407
Calle 1699;591341;675261;540387;319150;145115;822193;111087;268086;317470
Calle 1700;590356;689117;561660;326032;144392;814259;112145;272432;314922
Calle 1701;580769;696209;549872;321008;141606;792824;113961;263600;317499
Calle 1702;580764;692490;551884;320456;143719;813125;109812;267559;314614
Calle 1703;579025;674701;570912;322052;143615;822119;112299;261997;306434
Calle 1704;586933;672859;542135;324667;143487;799538;113838;268275;306571
Calle 1705;576339;684232;557099;319710;139554;802947;114675;273144;313674
Calle 1706;575778;679497;555753;321602;145133;800173;110378;270749;312880
Calle 1707;591255;663100;550612;319038;143872;820143;112069;264315;320380
Calle 1708;581151;674458;557503;329531;145790;813034;115239;265764;317663
Calle 1709;580746;675254;557539;317370;143958;805779;114184;268391;315077
Calle 1710;585362;671898;535562;321189;140306;810081;113421;267225;312136
Calle 1711;586559;691826;551186;326246;144315;825368;111302;269164;316964
Calle 1712;584662;668865;550713;327674;143358;807340;109620;264854;314868
Calle 1713;574412;678940;539652;323683;144211;810045;110060;263519;315562
Calle 1714;583575;690087;556352;327128;143407;804903;110549;268748;321953
Calle 1715;588387;687682;553445;320890;144387;824153;114919;262952;307381
Calle 1716;580332;669660;563653;319239;140495;813973;113176;264989;315729
Calle 1717;591900;679059;549480;322639;141221;813422;112593;272023;316897
Calle 1718;602622;692217;558216;327939;141231;797120;113105;267425;312954
Calle 1719;584027;676036;547395;314777;148029;806764;110678;268967;313296
Calle 1720;588689;668320;556459;322910;142032;816602;111548;265810;317176
Calle 1721;579539;679663;547954;318075;145999;818085;112180;266726;311323
Calle 1722;588279;687381;537507;327913;144388;816471;114654;265918;306234
Calle 1723;586003;678679;561109;319099;140701;812223;112135;262983;320213
Calle 1724;600583;681941;554448;317852;144244;821411;112764;267369;314885
Calle 1725;574403;681052;553218;324100;141758;823798;112090;264531;314199
Calle 1726;592900;685769;543013;321791;144229;819796;114718;267739;314805
Calle 1727;589314;672594;549906;315473;145430;840461;112866;272837;312874
Calle 1728;573875;673503;556214;325129;143459;810021;112571;275035;309929
Calle 1729;588656;675182;553507;321913;143858;803239;110882;262349;317281
Calle 1730;596471;670007;544471;323511;143646;826466;114438;268923;313054
Calle 1731;582020;680444;558066;321384;144798;836105;110829;262964;311494
Calle 1732;589836;683430;549919;320762;145267;819262;113365;268118;316415
Calle 1733;582473;670256;558441;325842;145366;820126;110998;266079;311182
Calle 1734;579482;675623;558581;322412;143635;811986;111294;260541;320528
Calle 1735;576855;691877;548088;320677;143079;801310;114146;268214;316795
Calle 1736;587130;675545;553814;324121;144607;807604;112144;263565;312090
Calle 1737;565372;674196;543311;322842;146275;791853;112661;268908;310384
Calle 1738;570691;679667;550091;321883;144313;824558;109856;267894;321463
Calle 1739;582608;664264;557420;322019;145163;826363;113768;272416;317199
Calle 1740;583852;692031;563510;317956;143040;806037;111308;268251;312951
Calle 1741;589850;663360;545163;325319;142210;800170;110945;267015;314704
Calle 1742;597871;685602;548058;321469;144748;815563;113588;269061;311477
Calle 1743;578029;676943;547732;317332;145774;817573;112760;266252;313359
Calle 1744;577787;679633;542237;322074;142323;831678;112617;269233;322685
Calle 1745;590649;657626;559491;323475;142757;829399;115478;265887;319212
Calle 1746;586171;676752;552785;316691;145947;820985;111593;264166;317206
Calle 1747;585322;675211;559210;318881;144317;804030;111862;268341;317573
Calle 1748;586022;698310;549122;328923;143175;809609;112469;268555;316128
Calle 1749;581555;666778;537997;321452;145506;822986;111120;267612;314157
Calle 1750;576989;667672;541787;318925;144146;816221;112472;269538;315453
Calle 1751;581653;691551;552544;319892;145073;806801;112100;272474;312824
Calle 1752;589605;687900;558061;327635;148034;805968;113279;269049;313590
Calle 1753;580709;690094;558957;317475;142307;811790;112021;268189;318693
Calle 1754;577940;685593;547695;325602;140587;829078;113024;271773;320305
Calle 1755;585612;695301;549977;322650;144857;814430;111667;270808;319261
Calle 1756;580690;682221;550651;327566;144397;816216;114530;276584;313335
Calle 1757;595426;684412;547179;320268;143227;802186;112066;268837;316485
Calle 1758;588649;662550;540859;326029;140980;815132;113104;265093;314524
Calle 1759;581070;706444;543554;321211;143924;807760;111448;271856;316472
Calle 1760;573664;678375;553572;327392;145712;792673;110031;269763;313943
Calle 1761;572107;685747;561172;318863;142496;808716;110272;262381;315149
Calle 1762;575475;681637;546286;321993;142626;819336;113208;266463;322632
